id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,form pressure,57,15,31,50,151,watch,baseline,monotonic-signal
g002,sync drift,94,51,41,44,255,ship,edge,drag-penalty
g003,local state,72,72,27,39,285,ship,recovery,confidence-floor
g004,conflict cost,65,15,42,90,214,ship,negative,lane-boundary
g005,form pressure,109,24,30,34,244,ship,baseline,monotonic-signal
g006,sync drift,90,31,26,97,358,ship,edge,drag-penalty
g007,local state,40,37,4,47,236,ship,recovery,confidence-floor
g008,conflict cost,63,77,16,26,284,ship,negative,lane-boundary
g009,form pressure,78,65,44,20,194,ship,baseline,monotonic-signal
g010,sync drift,89,26,18,65,306,ship,edge,drag-penalty
g011,local state,54,44,27,92,299,ship,recovery,confidence-floor
g012,conflict cost,40,56,12,67,290,ship,negative,lane-boundary
g013,form pressure,80,64,31,102,399,ship,baseline,monotonic-signal
g014,sync drift,60,36,38,38,154,watch,edge,drag-penalty
g015,local state,53,24,22,96,280,ship,recovery,confidence-floor
g016,conflict cost,97,56,37,44,283,ship,negative,lane-boundary
g017,form pressure,35,39,25,65,203,ship,baseline,monotonic-signal
g018,sync drift,95,68,20,37,340,ship,edge,drag-penalty
g019,local state,41,50,40,71,204,ship,recovery,confidence-floor
g020,conflict cost,105,44,31,49,303,ship,negative,lane-boundary
g021,form pressure,97,43,28,43,282,ship,baseline,monotonic-signal
g022,sync drift,52,45,7,38,249,ship,edge,drag-penalty
g023,local state,77,49,40,89,310,ship,recovery,confidence-floor
g024,conflict cost,93,18,16,33,240,ship,negative,lane-boundary
g025,form pressure,105,21,26,96,366,ship,baseline,monotonic-signal
g026,sync drift,114,44,12,46,372,ship,edge,drag-penalty
g027,local state,34,58,27,25,153,watch,recovery,confidence-floor
g028,conflict cost,86,33,15,105,403,ship,negative,lane-boundary
g029,form pressure,115,23,11,64,371,ship,baseline,monotonic-signal
g030,sync drift,89,20,31,91,307,ship,edge,drag-penalty
g031,local state,36,56,43,66,187,ship,recovery,confidence-floor
g032,conflict cost,98,77,29,101,465,ship,negative,lane-boundary
g033,form pressure,47,20,45,37,73,hold,baseline,monotonic-signal
g034,sync drift,113,29,12,95,438,ship,edge,drag-penalty
g035,local state,106,36,39,43,253,ship,recovery,confidence-floor
g036,conflict cost,62,42,16,64,288,ship,negative,lane-boundary
g037,form pressure,43,12,23,36,113,watch,baseline,monotonic-signal
g038,sync drift,81,70,7,70,421,ship,edge,drag-penalty
g039,local state,104,31,22,48,300,ship,recovery,confidence-floor
g040,conflict cost,31,49,10,42,214,ship,negative,lane-boundary
